destination_ref,region_ref,company_name,address_line_one,address_line_two,city,state,zip,phone,reservation,fax,url,contact,season,email,details,mask2id_ref,customer_status_notes
16811,22, Paradise Mini Golf Specials, , , ,MA,1949,,,, , ,                , ,,g22201021102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,15,"Lakeview Hotel, Motel, & Cabins",58 Tower Street,,Weirs Beach,NH,3247,(603) 366-4621,(800) 953-8890,(603) 366-4129,stayatlakeview.com,Mike Young,Open May to October,,,g00011107404717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10425,8,Katahdin View Camps,HCR 76 Box 655 C,,Greenville,ME,4441,(207) 695-2821,(207) 695-2821,,,,,,,g00018807404617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10426,8,Katahdin View Lodge & Camps,Chesuncook Village  Rte 76,,Greenville,ME,4441,(207) 745-5891,(207) 745-5891,,,,,,,g00033307404637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10429,8,Kelly's Landing,P.O. Box 336,,Greenville,ME,4441,(207) 695-4438,(207) 695-4438,,,,,,,g00094407303097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10435,8,Kineo View Motor Lodge,P.O. Box 514,,Greenville,ME,4441,(207) 695-4470,(207) 695-4470,,,,,,,g00045507606847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10442,8,Lily Bay State Park,,,Greenville,ME,4441,(207) 287-3821,(207) 287-3821,,,,,,,g00047707606847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10458,8,Medawisla on Second Roach Pond,Star Route 76,Box 592,Greenville,ME,4441,(207) 695-2690,(207) 695-2690,,,,,,,g00030007404637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10477,8,Northern Pride Lodge,HC 76,Box 588,Kokadjo,ME,4441,(207) 695-2890,(207) 695-2890,,,,,,,g00051107606857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10508,8,River's Inn,P.O. Box 416,,Greenville,ME,4441,(207) 695-3400,(207) 695-3400,,,,,,,g00000007606807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10522,8,Spencer Pond Camps,Star Route 76,Box 580 MI,Greenville,ME,4441,(207) 695-2821,(207) 695-2821,,,,,,,g00016607404617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10524,8,Squaw Mountain Resort,P.O. Box D,,Greenville,ME,4441,(207) 695-2272,(207) 695-2272,,,,,,,g00067707404367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10353,8,Bears Haven,P.O. Box 345,,Greenville,ME,4442,(207) 695-2278,(207) 695-2278,,,,,,,g00043307606847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10372,8,Chalet Moosehead Motel,P.O. Box 327,,Greenville,ME,4442,(207) 695-2950,(207) 695-2950,,,,,,,g00099907606797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388,8,Elderberry Inn,,,Guilford,ME,4443,(207) 876-4901,(207) 876-4901,,,,,,,g00097707606797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10455,8,Mattawamkeag Wilderness Park,Route 2,,Mattawamkeag,ME,4459,(207) 736-4881,(207) 736-4881,,,,,,,g00098807404397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10340,8,Allagash Gateway,Box 396,,Millinocket,ME,4462,(207) 723-9215,(207) 723-9215,,,,,,,g00021107404627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10344,8,Atrium,740 Central Street,,Millinocket,ME,4462,(207) 723-4555,(207) 723-4555,,,,,,,g00096607303097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10355,8,Best Western Heritage,935 Central Street,,Millinocket,ME,4462,(207) 723-9777,(207) 723-9777,,,,,,,g00097707303097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408,8,Hidden Springs Campground,224 Central Street,,Millinocket,ME,4462,(207) 723-6337,(207) 723-6337,,,,,,,g00005507606807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10412,8,Hotel Terrace,67 Medway Road,,Millinocket,ME,4462,(207) 723-4525,(207) 723-4525,,,,,,,g00098807606797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10476,8,Northern Forest Guide Service,,,Millinocket,ME,4462,(207) 723-5872,(207) 723-5872,,,,,,,g00059907606857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10498,8,Pray's Big Eddy Campground,Box 548,,Millinocket,ME,4462,(207) 723-9581,(207) 723-9581,,,,,,,g00018807606817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10530,8,Sweet Lillian Bed & Breakfast,88 Pine Street,,Millinocket,ME,4462,(207) 723-4894,(207) 723-4894,,,,,,,g00020007606827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535,8,Twin Pine Camps,Box 669,,Millinocket,ME,4462,(207) 766-7238,(207) 766-7238,,,,,,,g00019907606817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10543,8,White House Landing Wilderness Camps,Box 749,,Millinocket,ME,4462,(207) 745-5116,(207) 745-5116,,,,,,,g00008807606807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10336,8,A Little Bit Country B&B,294 Main Street,,Milford,ME,4473,,,,,,,,,g00056607606857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10409,8,Highlawn Bed & Breakfast,193 Main Street,,Orono,ME,4473,(207) 866-2272,(207) 866-2272,,,,,,,g00006607404407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10461,8,Milford Motel,154 US Route 2 East,,Orono,ME,4473,(207) 827-3200,(207) 827-3200,,,,,,,g00063307606867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10516,8,Seaside Cottages,P.O. Box 100,,Orono,ME,4473,(207) 866-3546,(207) 866-3546,,,,,,,g00037707404637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536,8,University Motor Inn,5 College Avenue,,Orono,ME,4473,(207) 866-4921,(207) 866-4921,,,,,,,g00002207606807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,7,Abnaki Camps,P.O. Box 6 - I,,Rockwood,ME,4478,(207) 534-7318,(207) 534-7318,,,,,,,g00051107404657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,7,Abnaki Housekeeping Cottages,P.O. Box 6c,,Rockwood,ME,4478,(207) 534-7318,(207) 534-7318,,,,,,,g00052207404657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10357,8,Birches on Mooshead Lake,P.O. Box 339-I,,Rockwood,ME,4478,(207) 534-7305,(207) 534-7305,,,,,,,g00038807404637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10358,8,Birches Resort,P.O. Box 41K,,Rockwood,ME,4478,(207) 534-2242,(207) 534-2242,,,,,,,g00066607606867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10359,8,Birches Resort,P.O. Box 41 C,,Rockwood,ME,4478,(207) 534-7305,(207) 534-7305,,,,,,,g00021107606827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434,8,Kineo House,P.O. Box 397,,Rockwood,ME,4478,(207) 534-8812,(207) 534-8812,,,,,,,g00067707606867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10440,8,Lawrence's Lakeside Cabins,P.O. Box 101,,Rockwood,ME,4478,(207) 534-7709,(207) 534-7709,,,,,,,g00041107404647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10443,8,Lincoln's Camps,P.O. Box 279 C,,Rockwood,ME,4478,(207) 534-7741,(207) 534-7741,,,,,,,g00012207404617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10456,8,Maynard's In Maine,P.O. Box 220 VG,,Rockwood,ME,4478,(207) 534-7703,(207) 534-7703,,,,,,,g00024407404627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10457,8,McIver's Lakeshore Cottages,lakeshore@gwi.net,Lakeshore Road,Rockwood,ME,4478,(207) 695-3519,(207) 695-3519,,,John and Brenda McIver,"May - October",,,g00011107404617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10465,8,Moose River Landing,P.O. Box 295C,,Rockwood,ME,4478,(207) 534-7577,(207) 534-7577,,,,,,,g00040007404647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10470,8,Mt. Kineo Cabins,P.O. Box 115-I,,Rockwood,ME,4478,(207) 534-7744,(207) 534-7744,,,,,,,g00042207404647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10480,8,Old Mill Campground & Cabins,P.O. Box 189C,,Rockwood,ME,4478,(207) 534-7333,(207) 534-7333,,,,,,,g00027707404627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10514,8,Salmon Run Camps,P.O. Box 375C,,Rockwood,ME,4478,(207) 534-8880,(207) 534-8880,,,,,,,g00014407404617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10517,8,Seboomook Campground,HC 85,Box 560 MI,Rockwood,ME,4478,(207) 534-8824,(207) 534-8824,,,,,,,g00022207404627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10521,8,Sim's Sportsman Hideaway,P.O. Box,,Rockwood,ME,4478,(207) 534-7370,(207) 534-7370,,,,,,,g00023307404627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10526,8,Sundown Cabins,P.O. Box 129,,Rockwood,ME,4478,(207) 534-7357,(207) 534-7357,,,,,,,g00009907404607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10528,8,Sunset Cabins,P.O. Box 129-I,,Rockwood,ME,4478,(207) 534-7357,(207) 534-7357,,,,,,,g00039907404637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10549,8,Woody's Cottages,P.O. Box C,,Rockwood,ME,4478,(207) 534-7752,(207) 534-7752,,,,,,,g00013307404617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,4,Donnell House,251 High Street,,Bath,ME,4530,(207) 443-5324,(207) 443-5324,,,,,,,g00021107303627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043,4,Holiday Inn,139 Western Avenue,,Bath,ME,4530,(207) 443-9741,(207) 443-9741,,,,,,,g00043307808047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,4,New Meadows Inn,Bath Road,,West Bath,ME,4530,(207) 443-3921,(207) 443-3921,,,,,,,g00049907808147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,4,Captain Sawyer's Place,55 Commercial Street,,Boothbay Harbor,ME,4536,(207) 633-2290,(207) 633-2290,,,,,,,g00023307303327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327,4,Albonegon Inn,,,Boothbay Harbor,ME,4536,(207) 633-2521,(207) 633-2521,,,,,,,g00027707404327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,4,Coburn House,RR 1 Box 413,,Boothbay Harbor,ME,4537,(207) 633-2120,(207) 633-2120,,,,,,,g00029907303327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,4,White Anchor Motel,RR 1 Box 438,,Boothbay,ME,4537,(207) 633-3788,(207) 633-3788,,,,,,,g00099907404297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,4,Little Ponderosa Campground,,,Boothbay,ME,4537,(207) 633-2700,(207) 633-2700,,www.littleponderosa.com,,,info@littleponderosa.com,,g00000007404307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,4,Campers Cove Campground,Bpx 136,,Boothbay,ME,4537,(207) 633-5013,(207) 633-5013,,,,,,,g00012207404317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4326,4,Lobsterman's Wharf Inn,Rte. 96,,Boothbay,ME,4537,(207) 633-5481,(207) 633-5481,,,,,,,g00026607404327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,4,Shore Hills Campground,Route 27 Box 448,,Boothbay,ME,4537,(207) 633-4782,(207) 633-4782,,,,,,,g00012207404417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,4,Welch House,36 McKown Street,,Boothbay Harbor,ME,4538,(207) 633-3431,(207) 633-3431,,,,,,,g00026607303327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,4,Sleepy Lobsterman Bed & Breakfast,63 Oak Street,,Boothbay Harbor,ME,4538,(207) 633-6418,(207) 633-6418,,,,,,,g00032207303337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,4,Jonathan's Bed & Breakfast,15 Eastern Avenue,,Boothbay Harbor,ME,4538,(207) 633-3588,(207) 633-3588,,,,,,,g00036607303337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,4,Harbor Motor Court,Box 326,,Boothbay Harbor,ME,4538,(207) 633-5450,(207) 633-5450,,,,,,,g00092207303797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,4,Brown's Wharf Inn,121 Atlantic Avenue,PO Box 460,Boothbay Harbor,ME,4538,(207) 633-5440,800 334 8110,2076332953,brownswharfinn.com,Ken Brown/Owner,,brownswharf@clinic.net,,g00077707404277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,4,Ship Ahoy Motel,P.O. Box 235,,Boothbay Harbor,ME,4538,(207) 633-5222,(207) 633-5222,,,,,,,g00096607404297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,4,Cap'n Fish's Waterfront Hotel,65 Atlantic Avenue,,Boothbay Harbor,ME,4538,(207) 633-6605,(207) 633-6605,,,,,,,g00098807404297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,4,Thistle Inn,53 Oak Street,,Boothbay Harbor,ME,4538,(207) 633-3541,(207) 633-3541,,,,,,,g00023307404327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328,4,1879 Seafarer Inn,38 Union Street,,Boothbay Harbor,ME,4538,(207) 633-2116,(207) 633-2116,,,,,,,g00028807404327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329,4,Mid-town Motel,,,Boothbay Harbor,ME,4538,(207) 633-2751,(207) 633-2751,,,,,,,g00029907404327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,4,Emma's Guest House & Cottages,110 Atlantic Avenue,,Boothbay Harbor,ME,4538,(207) 633-5287,(207) 633-5287,,,,,,,g00052207404757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026,4,Fisherman's Wharf Inn,40 Commercial Street,,Boothbay Harbor,ME,4538,(207) 633-5090,(207) 633-5090,,,,,,,g00026607808027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050,4,Atlantic Ark Inn,64 Atlantic Avenue,,Boothbay Harbor,ME,4538,(207) 633-5690,(207) 633-5690,,,,,,,g00050007808057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052,4,Greenleaf Inn,91 Commercial Street,,Boothbay Harbor,ME,4538,(207) 633-7346,(207) 633-7346,,,,,,,g00052207808057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053,4,Seafarer Guest House B&B,38 Union Street,,Boothbay Harbor,ME,4538,(207) 633-2116,(207) 633-2116,,,,,,,g00053307808057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054,4,Bayside B&B,33 Union Street,,Boothbay Harbor,ME,4538,(207) 633-3992,(207) 633-3992,,,,,,,g00054407808057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055,4,Water's Edge B&B,8 Eames Road,,Boothbay Harbor,ME,4538,(207) 633-4351,(207) 633-4351,,,,,,,g00055507808057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8056,4,Anchor Watch B&B,3 Eames Road,,Boothbay Harbor,ME,4538,(207) 633-5690,(207) 633-5690,,,,,,,g00056607808057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091,4,Oak Gables,276 Pleasant Street,P.O. Box 276,Damanscotta,ME,4543,(207) 563-1476,(207) 563-1476,,,,,,,g00091107808097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,4,Lake Pemaquid Camping,P.O. Box 967,,Damariscotta,ME,4543,(207) 563-5202,(207) 563-5202,,,,,,,g00092207808097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4205,4,Leeward Village,Route 96,Ocean Point Road,East Boothbay,ME,4544,(207) 633-3681,(207) 633-3681,,,,,,,g00005507404207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,4,Five Gables Inn,Murray Hill Road,,East Boothbay,ME,4544,(207) 633-4551,(207) 633-4551,,,,,,,g00094407808097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8095,4,Sailmaker's Inn & Bed & Breakfast,Hwy 96,P.O. Box 377,East Boothbay,ME,4544,(207) 633-7390,(207) 633-7390,,,,,,,g00095507808097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,4,Outsiders Inn B&B,P.O. Box 521 a,,Friendship,ME,4547,(207) 832-5197,(207) 832-5197,,,,,,,g00056607404757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,4,Harbor Hill Bed & Breakfast,P.O. Box 35,,Friendship,ME,4547,(207) 832-6646,(207) 832-6646,,,,,,,g00014407808117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,4,Cottage at Five Islands,HC 33,Box 418A,Five Islands,ME,4548,(781) 837-9560,(781) 837-9560,,,,,,,g00065507202767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4199,4,Harbor Home Cottages,HC 33 Box 306,,Georgetown,ME,4548,(207) 371-2716,(207) 371-2716,,,,,,,g00099907404197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,4,Coveside-Five Island B&B,HC 33,Box 462,Georgetown,ME,4548,(207) 371-2807,(207) 371-2807,,,,,,,g00016607808117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,4,Edgecomb Inn,P.O. Box457,,Wiscasset,ME,4548,(207) 882-6343,(207) 882-6343,,,,,,,g00051107808157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024,4,Newagen Seaside Inn,Box 88,,Cape Newagen,ME,4552,(207) 633-5242,(207) 633-5242,,,,,,,g00024407808027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,4,Flying Cloud Bed & Breakfast,P.O. Box 549,,Newcastle,ME,4553,(207) 563-2484,(207) 563-2484,,,,,,,g00009907404307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4324,4,Newcastle Inn,RIver Road,,Newcastle,ME,4553,(207) 563-5685,(207) 563-5685,,,,,,,g00024407404327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,4,Hotel Pemaquid,HCR 61,Box 421,New Harbor,ME,4554,(207) 677-2312,(207) 677-2312,,,,,,,g00072207404277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121,4,Gosnold Arms,146 State Route 32,,New Harbor,ME,4554,(207) 677-3727,(207) 677-3727,,www.gosnold.com,,,,,g00021107808127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,4,Glendon Inn,63 Rte 1,,Noleboro,ME,4555,,,,,,,,,g00020007404327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,4,Pioneer Motel,P.O. Box 77,,No. Edgecomb,ME,4556,(207) 882-9281,(207) 882-9281,,,,,,,g00010007404317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4587,5,Harris Point Shore Cabin & Motel,Harris Point,,Eastport,ME,4556,(207) 853-4303,(207) 853-4303,,,,,,,g00087707404587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,4,Bay View Inn & Cottages,P.O. Box Box 117,,Edgecomb,ME,4556,(207) 882-6911,(207) 882-6911,,,,,,,g00055507404757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3319,4,Stonehouse Manor,HCR 31 Box 369,,Popham Beach,ME,4562,(207) 389-1141,(207) 389-1141,,,,,,,g00019907303317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4197,4,Percy's Cottages,Popham Road,,Phippsburg,ME,4562,(207) 389-2639,(207) 389-2639,,,,,,,g00097707404197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,4,Spinney's Guest House,HC 31,Box 395,Phippsburg,ME,4562,(207) 389-2052,(207) 389-2052,,,,,,,g00087707404287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,4,Popham Beach B&B,HC  31,Box 430,Phippsburg,ME,4562,(207) 389-2409,(207) 389-2409,,,,,,,g00088807404287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,4,Hidden Mountain Cottages,HC32,Box 67 M,Phippsburg,ME,4562,(207) 389-1457,(207) 389-1457,,,,,,,g00059907404757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,4,1774 Inn,Parker Head Road,,Phippsburg,ME,4562,(207) 389-1774,(207) 389-1774,,,,,,,g00023307808127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8124,4,Captain Drummond House B&B & Sail,P.O. Box 72,,Phippsburg,ME,4562,(207) 389-1394,(207) 389-1394,,,,,,,g00024407808127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206,4,Rock Gardens Inn,Box  M,,Sebasco Estates,ME,4565,(207) 389-1339,(207) 389-1339,,,,,,,g00006607404207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,4,Small Point B&B,Box 250,,Sebasco Estates,ME,4565,(207) 389-1716,(207) 389-1716,,,,,,,g00016607404317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,1,Head Beach Cottage & Camping,HCR 32Box 308,,Small Point,ME,4567,(207) 389-1827,(207) 389-1827,,,,,,,g00058807404657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048,4,Hodgdon Island Inn,P.O. Box 492,,Boothbay,ME,4571,(207) 633-7474,(207) 633-7474,,,,,,,g00048807808047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146,4,Roaring Lion B&B,955 Main Street,P.O. Box 756,Waldoboro,ME,4572,(207) 832-4038,(207) 832-4038,,,,,,,g00046607808147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147,4,Le Va Tout Bed & Breakfast,218 Kalers Corners Road,,Waldoboro,ME,4572,(207) 832-4969,(207) 832-4969,,,,,,,g00047707808147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148,4,Barn Bed & Breakfast,Route 220 So.,2987 Friendship Road,Waldoboro,ME,4572,(207) 832-5781,(207) 832-5781,,,,,,,g00048807808147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029,4,Lawnmeer Inn & Restaurant,P.O. Box 505,,W.Boothbay Harbor,ME,4575,(207) 633-2544,(207) 633-2544,,,,,,,g00029907808027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4279,4,Black Flamingo Bed & Breakfast,47 Gibbs Road,,Wiscasset,ME,4578,,,,,,,,,g00079907404277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,4,Wiscasset Motor Lodge,RR 3 Box 911,,Wiscasset,ME,4578,(207) 882-7137,(207) 882-7137,,,,,,,g00008807404307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202,4,Whitney's Wilderness Cabins,141 Old Stage Road,,Woolwich,ME,4579,(207) 442-7676,(207) 442-7676,,,,,,,g00002207404207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291,4,Pleasant Cove Bed & Breakfast,Box 428,,Woolwich,ME,4579,(207) 442-0045,(207) 442-0045,,,,,,,g00091107404297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321,4,Pelletier Bed & Breakfast,40 Pleasant Street,,Woolwich,ME,4579,(207) 725-6538,(207) 725-6538,,,,,,,g00021107404327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6458,5,Colonial,Route 3,Bar Harbor Road,Ellsworth,ME,4605,(207) 667-5548,(207) 667-5548,,,,,,,g00058807606457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6459,5,Colonel Black Mansion,Rte 172,,Ellsworth,ME,4605,(207) 667-8671,(207) 667-8671,,,,,,,g00059907606457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6460,5,Mrs. Bancroft's B&B,30 Wood Street,,Ellsworth,ME,4605,(207) 667-4696,(207) 667-4696,,,,,,,g00060007606467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461,5,Victoria's Bed & Breakfast,58 Pine Street,,Ellsworth,ME,4605,(207) 667-5893,(207) 667-5893,,,,,,,g00061107606467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6464,5,Ellsworth Motel,24 High Street,,Ellsworth,ME,4605,(207) 667-4424,(207) 667-4424,,,,,,,g00064407606467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488,5,Narrows Too Camping Resort,Route Bar Harbor Road,RR ! Box 193 Y,Trenton,ME,4605,(207) 667-4300,(207) 667-4300,,,,,,,g00088807606487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6931,1,White Birches Motel,Thorsen Road,,Ellsworth,ME,4605,(207) 667-3621,(207) 667-3621,,,,,,,g00031107606937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8428,2,Holiday Inn,Route  1,,Ellsworth,ME,4605,(207) 667-9341,(207) 667-9341,,,,,,,g00028807808427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6489,5,Sunset House Bed & Breakfast,Route 186,,West Gouldsboro,ME,4607,(207) 963-7156,(207) 963-7156,,,,,,,g00089907606487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3313,5,Thornhedge Inn,47 Mt. Desert Street,,Bar Harbor,ME,4609,(207) 288-5398,(207) 288-5398,,,,,,,g00013307303317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,5,Llangolan Cottages/Guest Rooms,RFD #1,Box 1855,Bar Harbor,ME,4609,(207) 288-3016,(207) 288-3016,,,,,,,g00086607303787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914,5,Castlemaine Inn,39  Holland Avenue,,Bar Harbor,ME,4609,(207) 288-4563,(207) 288-4563,,,,,,,g00014407303917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,5,Belle Isle Motel,RFD #1,Box 1880,Bar Harbor,ME,4609,(207) 288-5726,(207) 288-5726,,,,,,,g00007707404007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,5,Collier House B&B,Route 102 & Fogg Road,Town Hill,Bar Harbor,ME,4609,(207) 288-3162,(207) 288-3162,,,,,,,g00068807404067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
